,0,1,2,3,4,5,6,7,8,9,10,11
195,4LsfpXUXPjdnPhZ4GZHDaQ,go-go-gyro-grill-gahanna,GoGoGyroGrill,https://www.yelp.com/biz/go-go-gyro-grill-gahanna?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,99,+16144284646,11484.5234149870,40.020545,-82.864865,4.5,"Mediterranean, Greek","delivery, pickup"
196,tQy2D9WbEX1_gwSTOynKug,billy-ireland-cartoon-library-and-museum-columbus,BillyIrelandCartoonLibraryAndMuseum,https://www.yelp.com/biz/billy-ireland-cartoon-library-and-museum-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,11,+16142920538,2400.0327905703,39.999409,-83.008858,4.5,"Colleges & Universities, Local Flavor, Museums",
197,32kF6jh42gnXFHaWrBh8FQ,aubergine-private-dining-club-columbus,AuberginePrivateDiningClub,https://www.yelp.com/biz/aubergine-private-dining-club-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,7,+16145802265,4648.6896299144,39.983504,-83.045018,4.5,"American (New), Wine Bars, Venues & Event Spaces",delivery
198,plIeSTVjUCrvCzeIL0JIxw,piada-italian-street-food-upper-arlington,PiadaItalianStreetFood,https://www.yelp.com/biz/piada-italian-street-food-upper-arlington?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,283,+16147541702,5340.0209726843,40.006321,-83.045244,3.5,"Italian, Salad, Wraps",delivery
199,jwPHFPSvFNGHDCuFTlSOGQ,sparanos-pizza-columbus-3,Sparano'sPizza,https://www.yelp.com/biz/sparanos-pizza-columbus-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,86,+16144870087,8682.1525199989,39.993084,-83.091513,4.0,"Pizza, Sandwiches","pickup, delivery"
200,MsPmX5_iJhj3woMhosb0RA,the-cheesecake-girl-columbus-4,TheCheesecakeGirl,https://www.yelp.com/biz/the-cheesecake-girl-columbus-4?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,7,+16145052630,761.1476230094,39.985200,-82.998540,4.5,Desserts,
201,uC8EsMXw17-rmNqfWhV9VA,grill-and-skillet-diner-columbus,Grill&SkilletDiner,https://www.yelp.com/biz/grill-and-skillet-diner-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,50,+16142311702,6644.0185277386,39.956980,-82.920190,3.5,Diners,delivery
202,aULJVAkQMZzOZJD3buikpA,planks-bier-garten-columbus,Plank'sBierGarten,https://www.yelp.com/biz/planks-bier-garten-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,102,+16144434570,4360.0234244939,39.943990,-82.996920,3.5,"Bars, Pizza, Sandwiches","pickup, delivery"
203,tLWe3Xhc_J2Gi2y0m63gXQ,kitty-bubble-cafe-and-bar-columbus-4,KittyBubbleCafe&Bar,https://www.yelp.com/biz/kitty-bubble-cafe-and-bar-columbus-4?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,35,,10637.1316038159,40.076310,-83.018410,4.0,Cafes,
204,h38aNS9UVvXRE2NYfSSNjw,mr-sushi-gahanna,MrSushi,https://www.yelp.com/biz/mr-sushi-gahanna?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,251,+16144731028,12907.0076286208,40.048828,-82.865646,4.0,Sushi Bars,delivery
205,vmrCjof751go-bDoVGcZCA,piada-italian-street-food-columbus-8,PiadaItalianStreetFood,https://www.yelp.com/biz/piada-italian-street-food-columbus-8?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,93,+16147541834,5962.0450577819,39.956630,-82.929530,3.5,"Italian, Salad, Wraps",delivery
206,dCOnfL8ANq1eiQtwvTct8A,nara-korean-cuisine-columbus,NaraKoreanCuisine,https://www.yelp.com/biz/nara-korean-cuisine-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,22,+16145603181,10895.0322448749,40.065277,-83.059718,4.5,Korean,"pickup, delivery"
207,ZpLc9EDFVtwqHtF7NH9BQw,roots-natural-kitchen-columbus-3,RootsNaturalKitchen,https://www.yelp.com/biz/roots-natural-kitchen-columbus-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,35,+17405737050,2425.0288467029,40.000240,-83.007720,4.0,"Salad, Vegetarian, Live/Raw Food","pickup, delivery"
208,W3JiVYWSLrqCiOAoeJouog,village-coney-columbus,VillageConey,https://www.yelp.com/biz/village-coney-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,94,+16144459633,4299.8798799946,39.944420,-82.985741,4.5,"Hot Dogs, Fast Food, Cheesesteaks",delivery
209,LGbgmsRy_a1peMOkxHQylQ,yaus-chinese-bistro-columbus,Yau'sChineseBistro,https://www.yelp.com/biz/yaus-chinese-bistro-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,172,+16142991272,1767.3639443092,39.992820,-83.006810,3.5,Chinese,"pickup, delivery"
210,g3yXBkfTh1bEfqL1mcQu0Q,dicarlos-pizza-columbus-columbus-2,DicarlosPizza-Columbus,https://www.yelp.com/biz/dicarlos-pizza-columbus-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,23,+16149662055,1143.2320864444,39.986817,-83.002910,4.0,"Pizza, Specialty Food, Italian","pickup, delivery"
211,0s9gHoAQW2d9vbfrQdxvnA,local-cantina-grandview-columbus,LocalCantina-Grandview,https://www.yelp.com/biz/local-cantina-grandview-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,249,+16144886146,4670.4013313819,39.986921,-83.045037,3.5,"Bars, Tex-Mex, Mexican",delivery
212,j2IozOrQJib3mDVGRmU5pw,the-wizard-of-za-columbus,TheWizardofZa,https://www.yelp.com/biz/the-wizard-of-za-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,137,+16144501466,7671.6411879705,40.048154,-83.019941,4.0,Pizza,"delivery, pickup"
213,6PsVQjLav6LEAzR4Kg9ZfA,hoggys-restaurant-and-catering-columbus-3,Hoggy'sRestaurantandCatering,https://www.yelp.com/biz/hoggys-restaurant-and-catering-columbus-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,110,+16144421800,9944.0323341949,40.063589,-83.041003,4.0,"American (Traditional), Barbeque",delivery
214,fzvG0YrKeQhuV80nUlDpKg,r-bar-arena-columbus-2,RBarArena,https://www.yelp.com/biz/r-bar-arena-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,99,+16142214950,1810.5135838909,39.970670,-83.004420,3.0,"Sports Bars, American (Traditional)","delivery, pickup"
215,Ybk4rK9f8_dqHng72tpxEw,byrnes-pub-columbus,Byrne'sPub,https://www.yelp.com/biz/byrnes-pub-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,92,+16144864722,4135.6226014965,39.984959,-83.038902,4.0,"Pubs, Music Venues",delivery
216,zF1cObUWQz3089f_ykAR3A,addella-s-on-oak-columbus,Addella’sonOak,https://www.yelp.com/biz/addella-s-on-oak-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,26,+16149283032,3439.9242442608,39.962259,-82.960475,4.5,Pubs,"delivery, pickup"
217,IhWYUSneSZnjWqWJnljI4g,chicken-and-tea-columbus,Chicken&Tea,https://www.yelp.com/biz/chicken-and-tea-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,27,+16145585889,4806.0744710110,40.017790,-83.023906,5.0,"Taiwanese, Food Trucks","delivery, pickup"
218,YhDufeiyhQnpzfv-LjB91g,cornerstone-deli-and-café-columbus-2,CornerstoneDeli&Café,https://www.yelp.com/biz/cornerstone-deli-and-caf%C3%A9-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,243,+16142673354,5565.5650422713,40.029370,-83.015000,4.0,"Delis, Sandwiches, Cafes","delivery, pickup"
219,tnt25xeUtsle2NC6LAz07g,cambridge-tea-house-marble-cliff,CambridgeTeaHouse,https://www.yelp.com/biz/cambridge-tea-house-marble-cliff?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,158,+16144866464,5722.6667262656,39.989120,-83.057200,4.0,"Breakfast & Brunch, Tea Rooms, Sandwiches",delivery
220,itSN2u8aMYl9ghC0NGqCLQ,the-cheesecake-factory-columbus-columbus,TheCheesecakeFactory,https://www.yelp.com/biz/the-cheesecake-factory-columbus-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,553,+16144187600,9692.6889731117,40.048712,-82.915711,3.0,"American (New), Desserts",
221,IXKE65W1J9MTMunOVDOkpA,tulip-cafe-columbus,TulipCafe,https://www.yelp.com/biz/tulip-cafe-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,28,+16143896261,12957.6674473397,40.066590,-83.096480,5.0,"Turkish, Desserts",
222,BhcOBeBEksL_00EMc8c1YQ,gc-pho-columbus-3,GCPho,https://www.yelp.com/biz/gc-pho-columbus-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,34,+16148523038,12730.7023338533,39.926092,-83.117537,4.5,Vietnamese,"delivery, pickup"
223,YkttxmqEhq7fHvLBrMIYgQ,creole-2-geaux-columbus,Creole2geaux,https://www.yelp.com/biz/creole-2-geaux-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,12,+16144326226,3590.4354781565,39.962570,-82.957830,4.5,"Food Court, Cajun/Creole",
224,M0i5Fgs9aA2ODygXQNt2Qw,indian-oven-columbus,IndianOven,https://www.yelp.com/biz/indian-oven-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,208,+16142209390,2869.1345633840,39.957330,-82.987930,4.0,Indian,"pickup, delivery, restaurant_reservation"
225,7YDvKvsR7CD7GiuZMsa8og,huberts-polish-kitchen-columbus,Hubert'sPolishKitchen,https://www.yelp.com/biz/huberts-polish-kitchen-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,140,+16142208787,1682.7721358580,39.972125,-83.004221,4.5,Polish,delivery
226,jl7WXEccQUEz2G876v7uoQ,macaron-bar-columbus,MacaronBar,https://www.yelp.com/biz/macaron-bar-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,33,+16144462633,1319.6034399539,39.976050,-83.003160,4.5,"Bakeries, Specialty Food","delivery, pickup"
227,G96T6B_DaxdDnuC1NugAIg,buckeye-bourbon-house-columbus,BuckeyeBourbonHouse,https://www.yelp.com/biz/buckeye-bourbon-house-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,127,+16144562020,2273.1106602947,39.964110,-82.999850,3.5,"Cocktail Bars, Lounges",delivery
228,-9Xrvq_h_wuY7NLUCmMeRQ,aladdins-eatery-grandview-columbus-2,Aladdin'sEatery-Grandview,https://www.yelp.com/biz/aladdins-eatery-grandview-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,174,+16144885565,4666.0249963545,39.986856,-83.044851,4.0,"Middle Eastern, Mediterranean, Salad","delivery, pickup"
229,___hbe5ImPnPUwCKFgrCIg,nazareth-restaurant-and-catering-columbus,NazarethRestaurant&Catering,https://www.yelp.com/biz/nazareth-restaurant-and-catering-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,235,+16148991177,14060.8963121063,40.064002,-82.863679,4.5,"Middle Eastern, Mediterranean, Greek","delivery, pickup"
230,nJDgrbYq11Azj39lcT8WYQ,rodizio-grill-columbus,RodizioGrill,https://www.yelp.com/biz/rodizio-grill-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,253,+16142414400,2090.3034544671,39.968270,-83.005734,3.5,"Brazilian, Steakhouses, Buffets","delivery, pickup"
231,k9on0DqUzHuWlRZGwgiKSw,kirin-noodle-bar-columbus,KirinNoodleBar,https://www.yelp.com/biz/kirin-noodle-bar-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,112,+16148675356,7682.9276348133,40.048320,-83.020590,4.0,"Ramen, Dim Sum, Noodles","delivery, pickup"
232,fh-Guneo3jPLadG5rSsOWA,101-beer-kitchen-gahanna,101BeerKitchen,https://www.yelp.com/biz/101-beer-kitchen-gahanna?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,520,+16149345501,13165.4817772299,40.051777,-82.864637,4.5,"Gastropubs, American (New), Breakfast & Brunch","delivery, pickup"
233,qBZ_sFOXjjGmch1gS64iJw,rambling-house-soda-pop-columbus,RamblingHouseSodaPop,https://www.yelp.com/biz/rambling-house-soda-pop-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,56,+16144683415,3764.3698086596,40.015436,-83.003029,4.5,"Music Venues, Cocktail Bars",
234,Iq9IPGbuwHGRMJuE3eWBnQ,billy-lees-chinese-cuisine-columbus,BillyLee'sChineseCuisine,https://www.yelp.com/biz/billy-lees-chinese-cuisine-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,93,+16142376767,6090.5532093547,39.971600,-82.920542,4.0,"Chinese, Cocktail Bars",delivery
235,2mR4Jo4IA-71KdAjuBo8zA,varsity-club-restaurant-and-bar-columbus-2,VarsityClubRestaurant&Bar,https://www.yelp.com/biz/varsity-club-restaurant-and-bar-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,81,+16142996269,3457.2759503549,40.006520,-83.016975,3.5,"Sandwiches, Beer Bar, Pizza","pickup, delivery"
236,t_8kOoL9ZLFZBN2ILtfwRA,haveli-bistro-columbus,HaveliBistro,https://www.yelp.com/biz/haveli-bistro-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,194,+16148675008,2109.2931277353,39.966096,-83.001742,3.5,Indian,"delivery, pickup"
237,xSDcAv0rVvkvlD57L4jekg,el-sabor-de-la-vida-columbus,ElSabordelaVida,https://www.yelp.com/biz/el-sabor-de-la-vida-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,13,+16145153929,2058.2205447236,40.000967,-82.996072,4.5,Mexican,"delivery, pickup"
238,srOy34z9F4Blqh2MNUIlUg,big-room-bar-columbus-2,BigRoomBar,https://www.yelp.com/biz/big-room-bar-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,24,,4734.9210869886,39.940420,-82.997490,4.0,Beer Bar,delivery
239,uhyqEk_d1j_cC3I-26wYhw,mi-tradicion-gahanna-gahanna,MiTradicion-Gahanna,https://www.yelp.com/biz/mi-tradicion-gahanna-gahanna?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,264,+16144189200,9480.8477300137,40.021063,-82.890873,4.0,"Mexican, Tex-Mex, Cocktail Bars","pickup, delivery"
240,LDlJN87epr7BEU7fVyepYg,bonsai-upper-arlington,Bonsai,https://www.yelp.com/biz/bonsai-upper-arlington?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,125,+16143899551,7215.1432812580,40.021774,-83.060222,4.5,"Japanese, Korean, Sushi Bars","delivery, pickup"
241,sxNeiY_7pNcZ6XV3iQxf9w,moonbowls-columbus,Moonbowls,https://www.yelp.com/biz/moonbowls-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,36,+13239874617,868.0586827570,39.990177,-82.986875,3.5,"Korean, Gluten-Free","delivery, pickup"
242,_qxhqU_KjO5qz-3oRSBoNg,broad-street-bagels-and-deli-columbus,BroadStreetBagelsandDeli,https://www.yelp.com/biz/broad-street-bagels-and-deli-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,32,+16142243596,2358.7854599163,39.962738,-82.998739,4.0,"Bagels, Delis, Sandwiches",delivery
243,zO_OZS-ZaBp54segpbU6uA,fado-irish-pub-columbus-5,FadóIrishPub,https://www.yelp.com/biz/fado-irish-pub-columbus-5?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,228,+16144180066,9822.5065928049,40.049160,-82.914063,3.5,Irish Pub,"delivery, pickup"
244,vY5-lGGmYiD-5b3rhhtSUQ,hiro-ramen-and-tea-columbus,HiroRamen&Tea,https://www.yelp.com/biz/hiro-ramen-and-tea-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,83,+16145512876,12778.8954544068,40.067206,-83.092565,4.0,"Ramen, Desserts, Juice Bars & Smoothies","delivery, pickup"
245,F3N4XgvVa7dDciLllPs6eg,hyde-park-prime-steakhouse-columbus-5,HydeParkPrimeSteakhouse,https://www.yelp.com/biz/hyde-park-prime-steakhouse-columbus-5?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,121,+16144423310,9840.5474397203,40.051991,-83.062802,4.0,Steakhouses,"pickup, delivery"
246,X6TN4iyI9fs2PPTP0hZeJg,cocos-grill-columbus,CoCo'sGrill,https://www.yelp.com/biz/cocos-grill-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,174,+16144290790,3262.5288491560,39.987470,-83.028270,3.5,"Japanese, Szechuan","pickup, delivery"
247,TgT_5CdqQJop2WVpnuD6lQ,barrel-and-boar-creekside-gahanna,Barrel&BoarCreekside,https://www.yelp.com/biz/barrel-and-boar-creekside-gahanna?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,349,+16144718844,10287.5801718737,40.020920,-82.880305,4.0,"Barbeque, Bars, Breakfast & Brunch","pickup, delivery"
248,XFpo9QYwHTs8gWy8SIKd8Q,bad-temper-bake-shop-columbus,BadTemperBakeShop,https://www.yelp.com/biz/bad-temper-bake-shop-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,5,+16143339918,2579.5650277160,39.960916,-82.981111,5.0,"Specialty Food, Bakeries, Food Stands",
249,BTGB-I-tlI-acXuspie--A,number-one-gyro-shoppe-columbus,NumberOneGyroShoppe,https://www.yelp.com/biz/number-one-gyro-shoppe-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,82,+16142726244,9586.0006948576,39.953541,-83.096169,4.0,Greek,"pickup, delivery"
250,LaWusSDdqYIfggvcB6Mpew,cup-o-joe-columbus-7,CupO'Joe,https://www.yelp.com/biz/cup-o-joe-columbus-7?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,135,+16144477563,4876.0608840517,40.023113,-83.013268,4.0,Coffee & Tea,delivery
251,5jdJVFrsvs28s5TWVVvJrg,pie-of-the-tiger-columbus,PieoftheTiger,https://www.yelp.com/biz/pie-of-the-tiger-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,18,+13802100197,1311.5029484361,39.976190,-83.003200,4.5,Pizza,delivery
252,JEUXlI7QIKt94p0FqzqK1w,fiesta-jalisco-columbus-4,FiestaJalisco,https://www.yelp.com/biz/fiesta-jalisco-columbus-4?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,134,+16148902666,11779.6185141129,40.083393,-82.946366,4.0,Mexican,delivery
253,zVtI1f3AWI0WAe_ylimpHw,jonys-sushi-columbus,JonysSushi,https://www.yelp.com/biz/jonys-sushi-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,52,+16147064979,4842.9748363528,39.939427,-82.990802,4.0,Sushi Bars,delivery
254,ZNg54UUskWMsn1C6je1XqA,eat-greek-express-columbus,EatGreekExpress,https://www.yelp.com/biz/eat-greek-express-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,72,+16144659993,13307.6041195559,39.917420,-83.120930,4.5,"Mediterranean, Greek","pickup, delivery"
255,KQl2VKBFuQqSkWeolHBG8w,upper-cup-coffee-columbus-2,UpperCupCoffee,https://www.yelp.com/biz/upper-cup-coffee-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,69,+16143837496,10341.4116706754,40.021094,-82.879714,4.5,"Donuts, Coffee & Tea",delivery
256,RiQWvLN3pdWhBEE1FguYtg,asian-kitchen-columbus,AsianKitchen,https://www.yelp.com/biz/asian-kitchen-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,144,+16144718881,8787.6713707933,40.030932,-82.908447,4.0,Chinese,"delivery, pickup"
257,a6qYvoLF4Zr2Xb1xK95Alw,valters-at-the-maennerchor-columbus,ValtersattheMaennerchor,https://www.yelp.com/biz/valters-at-the-maennerchor-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,509,+16144443531,4566.7881055411,39.942168,-82.996459,4.5,"German, Pubs, Breakfast & Brunch",pickup
258,7unYoS02xnPAYvxeXkxRPw,talitas-burritos-and-coneys-columbus-2,TalitasBurritosandConeys,https://www.yelp.com/biz/talitas-burritos-and-coneys-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,48,+16148241354,6185.4653375407,39.980049,-83.062956,4.5,Tex-Mex,delivery
259,143NEW78kBoKdpPK8UsWag,basi-italia-columbus,BasiItalia,https://www.yelp.com/biz/basi-italia-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,369,+16142947383,1799.8163563387,39.978210,-83.010610,4.5,Italian,"pickup, delivery"
